date,country_name,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,school_closing,school_closing_flag,workplace_closing,workplace_closing_flag,cancel_public_events,cancel_public_events_flag,restrictions_on_gatherings,restrictions_on_gatherings_flag,close_public_transit,close_public_transit_flag,stay_at_home_requirements,stay_at_home_requirements_flag,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,international_travel_controls,income_support,income_support_flag,debt_contract_relief,fiscal_measures,international_support,public_information_campaigns,public_information_campaigns_flag,testing_policy,contact_tracing,emergency_healthcare_investment,vaccine_investment,misc_wildcard,confirmed_cases,deaths,stringency_index,mobility_transit_stations_response,mobility_retail_and_recreation_response,mobility_grocery_and_pharmacy_response,mobility_parks_response,mobility_residential_response,mobility_workplaces_response
2020-07-17,Egypt,0,703.0,68.0,86474.0,4188.0,-20.0,-23.0,17.0,13.0,7.0,-7.0,27.0,29.0,POINT(29 27),29.744444,22.822222,35.477778,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,85771.0,4120.0,60.19,-22.0,-25.0,14.0,-1.0,6.0,-11.0
2020-07-18,Egypt,0,698.0,63.0,87172.0,4251.0,-22.0,-25.0,14.0,-1.0,6.0,-11.0,27.0,29.0,POINT(29 27),30.277778,22.8,36.577778,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,86474.0,4188.0,60.19,-22.0,-25.0,15.0,-5.0,6.0,-17.0
2020-07-19,Egypt,0,603.0,51.0,87775.0,4302.0,-22.0,-25.0,15.0,-5.0,6.0,-17.0,27.0,29.0,POINT(29 27),31.2,23.311111,38.844444,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,87172.0,4251.0,60.19,-20.0,-24.0,13.0,-5.0,7.0,-13.0
2020-07-20,Egypt,0,627.0,50.0,88402.0,4352.0,-20.0,-24.0,13.0,-5.0,7.0,-13.0,27.0,29.0,POINT(29 27),31.244444,23.766667,38.611111,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,87775.0,4302.0,60.19,-19.0,-23.0,16.0,-4.0,6.0,-16.0
2020-07-21,Egypt,0,676.0,47.0,89078.0,4399.0,-19.0,-23.0,16.0,-4.0,6.0,-16.0,27.0,29.0,POINT(29 27),31.677778000000004,25.2,37.811111,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,88402.0,4352.0,60.19,-20.0,-25.0,15.0,-5.0,6.0,-16.0
2020-07-22,Egypt,0,667.0,41.0,89745.0,4440.0,-20.0,-25.0,15.0,-5.0,6.0,-16.0,27.0,29.0,POINT(29 27),30.3,23.2,36.744444,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,89078.0,4399.0,60.19,-34.0,-31.0,10.0,-7.0,12.0,-35.0
2020-07-23,Egypt,0,668.0,40.0,90413.0,4480.0,-34.0,-31.0,10.0,-7.0,12.0,-35.0,27.0,29.0,POINT(29 27),31.111110999999998,24.144444,37.3,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,89745.0,4440.0,60.19,-17.0,-21.0,19.0,21.0,7.0,-5.0
2020-07-24,Egypt,0,659.0,38.0,91072.0,4518.0,-17.0,-21.0,19.0,21.0,7.0,-5.0,27.0,29.0,POINT(29 27),31.555556,24.922222,38.622222,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,90413.0,4480.0,60.19,-17.0,-21.0,18.0,5.0,5.0,-11.0
2020-07-25,Egypt,0,511.0,40.0,91583.0,4558.0,-17.0,-21.0,18.0,5.0,5.0,-11.0,27.0,29.0,POINT(29 27),32.322222,25.266667,38.722221999999995,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,91072.0,4518.0,60.19,-15.0,-20.0,20.0,0.0,6.0,-16.0
2020-07-26,Egypt,0,479.0,48.0,92062.0,4606.0,-15.0,-20.0,20.0,0.0,6.0,-16.0,27.0,29.0,POINT(29 27),31.877778000000003,24.677778,37.877778,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,91583.0,4558.0,60.19,-13.0,-17.0,21.0,1.0,5.0,-13.0
