date,country_name,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,school_closing,school_closing_flag,workplace_closing,workplace_closing_flag,cancel_public_events,cancel_public_events_flag,restrictions_on_gatherings,restrictions_on_gatherings_flag,close_public_transit,close_public_transit_flag,stay_at_home_requirements,stay_at_home_requirements_flag,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,international_travel_controls,income_support,income_support_flag,debt_contract_relief,fiscal_measures,international_support,public_information_campaigns,public_information_campaigns_flag,testing_policy,contact_tracing,emergency_healthcare_investment,vaccine_investment,misc_wildcard,confirmed_cases,deaths,stringency_index,mobility_transit_stations_response,mobility_retail_and_recreation_response,mobility_grocery_and_pharmacy_response,mobility_parks_response,mobility_residential_response,mobility_workplaces_response
2020-02-25,India,2,,,,,-2.0,-6.0,-3.0,-7.0,1.0,0.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,3.0,0.0,10.19,1.0,-5.0,-1.0,-7.0,0.0,2.0
2020-02-26,India,2,,,,,1.0,-5.0,-1.0,-7.0,0.0,2.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,3.0,0.0,10.19,0.0,-5.0,-5.0,-5.0,1.0,-1.0
2020-02-27,India,2,,,,,0.0,-5.0,-5.0,-5.0,1.0,-1.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,3.0,0.0,10.19,-1.0,-4.0,-3.0,0.0,1.0,1.0
2020-02-28,India,2,,,,,-1.0,-4.0,-3.0,0.0,1.0,1.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,3.0,0.0,10.19,-2.0,-5.0,-2.0,-6.0,1.0,3.0
2020-02-29,India,2,,,,,-2.0,-5.0,-2.0,-6.0,1.0,3.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,3.0,0.0,10.19,-3.0,-5.0,2.0,-9.0,1.0,1.0
2020-03-01,India,2,,,,,-3.0,-5.0,2.0,-9.0,1.0,1.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,3.0,0.0,10.19,-1.0,-6.0,0.0,-6.0,1.0,0.0
2020-03-02,India,2,,,,,-1.0,-6.0,0.0,-6.0,1.0,0.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,3.0,0.0,10.19,-3.0,-6.0,2.0,-7.0,1.0,1.0
2020-03-03,India,2,,,,,-3.0,-6.0,2.0,-7.0,1.0,1.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,5.0,0.0,10.19,1.0,-5.0,6.0,-7.0,0.0,4.0
2020-03-04,India,2,,,,,1.0,-5.0,6.0,-7.0,0.0,4.0,,,,,,,,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,6.0,0.0,15.74,0.0,-4.0,4.0,-5.0,1.0,1.0
2020-03-05,India,2,,,,,0.0,-4.0,4.0,-5.0,1.0,1.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,28.0,0.0,26.85,1.0,-3.0,5.0,-11.0,1.0,2.0
2020-03-06,India,2,,,,,1.0,-3.0,5.0,-11.0,1.0,2.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,29.0,0.0,26.85,-1.0,0.0,7.0,-16.0,1.0,2.0
2020-03-07,India,2,,,,,-1.0,0.0,7.0,-16.0,1.0,2.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,31.0,0.0,26.85,-7.0,-5.0,5.0,-20.0,2.0,2.0
2020-03-08,India,2,,,,,-7.0,-5.0,5.0,-20.0,2.0,2.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,34.0,0.0,26.85,-7.0,-5.0,10.0,-15.0,1.0,-6.0
2020-03-09,India,2,,,,,-7.0,-5.0,10.0,-15.0,1.0,-6.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,26.85,-57.0,-33.0,-43.0,-24.0,18.0,-72.0
2020-03-10,India,2,,,,,-57.0,-33.0,-43.0,-24.0,18.0,-72.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,44.0,0.0,26.85,-4.0,-12.0,1.0,-21.0,0.0,0.0
2020-03-11,India,2,,,,,-4.0,-12.0,1.0,-21.0,0.0,0.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,50.0,0.0,26.85,-5.0,-10.0,0.0,-19.0,2.0,-3.0
2020-03-12,India,2,,,,,-5.0,-10.0,0.0,-19.0,2.0,-3.0,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,73.0,0.0,26.85,-8.0,-11.0,3.0,-19.0,2.0,-2.0
2020-03-13,India,2,,,,,-8.0,-11.0,3.0,-19.0,2.0,-2.0,,,,,,,,,3.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,75.0,1.0,33.33,-18.0,-19.0,1.0,-28.0,5.0,-10.0
2020-03-14,India,2,,,,,-18.0,-19.0,1.0,-28.0,5.0,-10.0,,,,,,,,,3.0,0.0,0.0,,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,83.0,2.0,36.11,-21.0,-26.0,-2.0,-34.0,5.0,-5.0
2020-03-15,India,2,,,,,-21.0,-26.0,-2.0,-34.0,5.0,-5.0,,,,,,,,,3.0,0.0,0.0,,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,3.0,0.0,,2.0,0.0,10000000.0,2.0,1.0,1.0,2.0,0.0,0.0,,90.0,2.0,38.89,-16.0,-22.0,1.0,-28.0,5.0,-11.0
2020-03-16,India,2,,,,,-16.0,-22.0,1.0,-28.0,5.0,-11.0,,,,,,,,,3.0,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,,1.0,0.0,1.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,93.0,2.0,48.15,-24.0,-27.0,1.0,-37.0,7.0,-16.0
2020-03-17,India,2,,,,,-24.0,-27.0,1.0,-37.0,7.0,-16.0,,,,,,,,,3.0,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,,1.0,0.0,1.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,125.0,3.0,48.15,-30.0,-33.0,-6.0,-41.0,8.0,-20.0
2020-03-18,India,2,,,,,-30.0,-33.0,-6.0,-41.0,8.0,-20.0,,,,,,,,,3.0,1.0,1.0,1.0,2.0,0.0,0.0,,0.0,,1.0,0.0,1.0,1.0,3.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,137.0,3.0,50.0,-37.0,-39.0,-13.0,-46.0,10.0,-27.0
2020-03-19,India,2,,,,,-37.0,-39.0,-13.0,-46.0,10.0,-27.0,,,,,,,,,3.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,1.0,0.0,1.0,1.0,3.0,0.0,,2.0,2600000000.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,165.0,3.0,59.72,-47.0,-52.0,-20.0,-54.0,14.0,-37.0
2020-03-20,India,2,,,,,-47.0,-52.0,-20.0,-54.0,14.0,-37.0,,,,,,,,,3.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,191.0,4.0,70.83,-65.0,-72.0,-37.0,-70.0,20.0,-56.0
2020-03-21,India,2,,,,,-65.0,-72.0,-37.0,-70.0,20.0,-56.0,,,,,,,,,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,231.0,4.0,76.39,-89.0,-93.0,-86.0,-92.0,23.0,-68.0
2020-03-22,India,2,,,,,-89.0,-93.0,-86.0,-92.0,23.0,-68.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,320.0,4.0,100.0,-89.0,-84.0,-51.0,-83.0,30.0,-78.0
2020-03-23,India,2,,,,,-89.0,-84.0,-51.0,-83.0,30.0,-78.0,,,,,,,,,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,439.0,7.0,86.57,-91.0,-86.0,-55.0,-87.0,32.0,-83.0
2020-03-24,India,2,,,,,-91.0,-86.0,-55.0,-87.0,32.0,-83.0,,,,,,,,,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,492.0,9.0,86.57,-93.0,-91.0,-70.0,-90.0,34.0,-87.0
2020-03-25,India,2,,,,,-93.0,-91.0,-70.0,-90.0,34.0,-87.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,562.0,9.0,100.0,-92.0,-89.0,-67.0,-88.0,34.0,-85.0
2020-03-26,India,2,,,,,-92.0,-89.0,-67.0,-88.0,34.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,22660167376.07,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,649.0,13.0,100.0,-92.0,-89.0,-68.0,-88.0,35.0,-84.0
2020-03-27,India,2,,,,,-92.0,-89.0,-68.0,-88.0,35.0,-84.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,724.0,17.0,100.0,-92.0,-91.0,-72.0,-90.0,33.0,-82.0
2020-03-28,India,2,,,,,-92.0,-91.0,-72.0,-90.0,33.0,-82.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,873.0,19.0,100.0,-91.0,-91.0,-69.0,-91.0,23.0,-66.0
2020-03-29,India,2,,,,,-91.0,-91.0,-69.0,-91.0,23.0,-66.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,979.0,25.0,100.0,-93.0,-88.0,-69.0,-87.0,34.0,-84.0
2020-03-30,India,2,,,,,-93.0,-88.0,-69.0,-87.0,34.0,-84.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,1071.0,29.0,100.0,-93.0,-89.0,-71.0,-88.0,34.0,-84.0
2020-03-31,India,2,,,,,-93.0,-89.0,-71.0,-88.0,34.0,-84.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,1251.0,32.0,100.0,-93.0,-90.0,-72.0,-88.0,33.0,-84.0
2020-04-01,India,2,,,,,-93.0,-90.0,-72.0,-88.0,33.0,-84.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,1397.0,35.0,100.0,-94.0,-90.0,-74.0,-89.0,36.0,-87.0
2020-04-02,India,2,,,,,-94.0,-90.0,-74.0,-89.0,36.0,-87.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,1965.0,50.0,100.0,-93.0,-90.0,-71.0,-88.0,35.0,-84.0
2020-04-03,India,2,,,,,-93.0,-90.0,-71.0,-88.0,35.0,-84.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,2301.0,56.0,100.0,-93.0,-90.0,-74.0,-89.0,33.0,-81.0
2020-04-04,India,2,,,,,-93.0,-90.0,-74.0,-89.0,33.0,-81.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,2902.0,68.0,100.0,-91.0,-91.0,-70.0,-91.0,24.0,-66.0
2020-04-05,India,2,,,,,-91.0,-91.0,-70.0,-91.0,24.0,-66.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,3374.0,77.0,100.0,-94.0,-90.0,-73.0,-89.0,36.0,-86.0
2020-04-06,India,2,,,,,-94.0,-90.0,-73.0,-89.0,36.0,-86.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,4067.0,109.0,100.0,-92.0,-91.0,-69.0,-93.0,35.0,-85.0
2020-04-07,India,2,,,,,-92.0,-91.0,-69.0,-93.0,35.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,4421.0,114.0,100.0,-92.0,-92.0,-68.0,-94.0,34.0,-85.0
2020-04-08,India,2,,,,,-92.0,-92.0,-68.0,-94.0,34.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,5194.0,149.0,100.0,-92.0,-91.0,-66.0,-93.0,35.0,-86.0
2020-04-09,India,2,,,,,-92.0,-91.0,-66.0,-93.0,35.0,-86.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,5734.0,166.0,100.0,-93.0,-93.0,-71.0,-95.0,37.0,-88.0
2020-04-10,India,2,,,,,-93.0,-93.0,-71.0,-95.0,37.0,-88.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,6412.0,199.0,100.0,-93.0,-94.0,-76.0,-95.0,35.0,-85.0
2020-04-11,India,2,,,,,-93.0,-94.0,-76.0,-95.0,35.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,7447.0,239.0,100.0,-90.0,-93.0,-74.0,-96.0,25.0,-70.0
2020-04-12,India,2,,,,,-90.0,-93.0,-74.0,-96.0,25.0,-70.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,8356.0,273.0,100.0,-92.0,-92.0,-72.0,-94.0,35.0,-85.0
2020-04-13,India,2,,,,,-92.0,-92.0,-72.0,-94.0,35.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,9152.0,308.0,100.0,-93.0,-93.0,-74.0,-94.0,36.0,-88.0
2020-04-14,India,2,,,,,-93.0,-93.0,-74.0,-94.0,36.0,-88.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,10363.0,339.0,100.0,-92.0,-92.0,-67.0,-94.0,34.0,-85.0
2020-04-15,India,2,,,,,-92.0,-92.0,-67.0,-94.0,34.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,11438.0,377.0,100.0,-91.0,-93.0,-68.0,-99.0,35.0,-85.0
2020-04-16,India,2,,,,,-91.0,-93.0,-68.0,-99.0,35.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,12380.0,414.0,100.0,-92.0,-93.0,-68.0,-99.0,36.0,-85.0
2020-04-17,India,2,,,,,-92.0,-93.0,-68.0,-99.0,36.0,-85.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,13387.0,437.0,100.0,-91.0,-93.0,-71.0,-99.0,34.0,-82.0
2020-04-18,India,2,,,,,-91.0,-93.0,-71.0,-99.0,34.0,-82.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,14378.0,480.0,100.0,-89.0,-93.0,-68.0,-99.0,25.0,-68.0
2020-04-19,India,2,,,,,-89.0,-93.0,-68.0,-99.0,25.0,-68.0,,,,,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,15712.0,507.0,100.0,-91.0,-92.0,-68.0,-99.0,35.0,-84.0
2020-04-20,India,2,,,,,-91.0,-92.0,-68.0,-99.0,35.0,-84.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,17265.0,543.0,96.3,-92.0,-92.0,-68.0,-99.0,36.0,-85.0
2020-04-21,India,2,,,,,-92.0,-92.0,-68.0,-99.0,36.0,-85.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,18600.0,590.0,96.3,-91.0,-92.0,-67.0,-99.0,35.0,-84.0
2020-04-22,India,2,,,,,-91.0,-92.0,-67.0,-99.0,35.0,-84.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,1000000000.0,0.0,,19984.0,640.0,96.3,-92.0,-92.0,-68.0,-99.0,36.0,-85.0
2020-04-23,India,2,,,,,-92.0,-92.0,-68.0,-99.0,36.0,-85.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,21393.0,681.0,96.3,-92.0,-92.0,-66.0,-99.0,37.0,-85.0
2020-04-24,India,2,,,,,-92.0,-92.0,-66.0,-99.0,37.0,-85.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,23077.0,718.0,96.3,-92.0,-93.0,-71.0,-99.0,35.0,-84.0
2020-04-25,India,2,,,,,-92.0,-93.0,-71.0,-99.0,35.0,-84.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,24506.0,775.0,96.3,-90.0,-94.0,-70.0,-99.0,25.0,-69.0
2020-04-26,India,2,,,5407.0,204.0,-90.0,-94.0,-70.0,-99.0,25.0,-69.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,26496.0,824.0,96.3,-92.0,-92.0,-69.0,-99.0,36.0,-85.0
2020-04-27,India,2,369.0,15.0,5776.0,219.0,-92.0,-92.0,-69.0,-99.0,36.0,-85.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,27892.0,872.0,96.3,-92.0,-93.0,-70.0,-99.0,37.0,-85.0
2020-04-28,India,2,393.0,25.0,6169.0,244.0,-92.0,-93.0,-70.0,-99.0,37.0,-85.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,29435.0,934.0,96.3,-91.0,-92.0,-69.0,-99.0,35.0,-85.0
2020-04-29,India,2,475.0,26.0,6644.0,270.0,-91.0,-92.0,-69.0,-99.0,35.0,-85.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,31332.0,1007.0,96.3,-92.0,-92.0,-68.0,-97.0,36.0,-85.0
2020-04-30,India,2,417.0,20.0,7061.0,290.0,-92.0,-92.0,-68.0,-97.0,36.0,-85.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,33050.0,1074.0,96.3,-93.0,-93.0,-70.0,-98.0,38.0,-87.0
2020-05-01,India,2,751.0,6.0,7812.0,296.0,-93.0,-93.0,-70.0,-98.0,38.0,-87.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,35043.0,1147.0,96.3,-91.0,-93.0,-69.0,-97.0,34.0,-81.0
2020-05-02,India,2,547.0,26.0,8359.0,322.0,-91.0,-93.0,-69.0,-97.0,34.0,-81.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,37336.0,1218.0,96.3,-88.0,-93.0,-65.0,-98.0,25.0,-67.0
2020-05-03,India,2,441.0,21.0,8800.0,343.0,-88.0,-93.0,-65.0,-98.0,25.0,-67.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,39980.0,1301.0,96.3,-89.0,-89.0,-61.0,-97.0,34.0,-83.0
