date,country_name,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,school_closing,school_closing_flag,workplace_closing,workplace_closing_flag,cancel_public_events,cancel_public_events_flag,restrictions_on_gatherings,restrictions_on_gatherings_flag,close_public_transit,close_public_transit_flag,stay_at_home_requirements,stay_at_home_requirements_flag,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,international_travel_controls,income_support,income_support_flag,debt_contract_relief,fiscal_measures,international_support,public_information_campaigns,public_information_campaigns_flag,testing_policy,contact_tracing,emergency_healthcare_investment,vaccine_investment,misc_wildcard,confirmed_cases,deaths,stringency_index,mobility_transit_stations_response,mobility_retail_and_recreation_response,mobility_grocery_and_pharmacy_response,mobility_parks_response,mobility_residential_response,mobility_workplaces_response
2020-06-17,United States of America,2,65.0,3.0,26139.0,2382.0,-67.0,-73.0,-32.0,-28.0,23.0,-65.0,40.728333,-73.994167,POINT(-73.994167 40.728333),20.083333,15.894444,25.255556,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,23456.0,713.0,49.54,-67.0,-73.0,-30.0,-31.0,23.0,-65.0
2020-06-18,United States of America,2,58.0,4.0,26197.0,2386.0,-67.0,-73.0,-30.0,-31.0,23.0,-65.0,40.728333,-73.994167,POINT(-73.994167 40.728333),20.305556,16.538889,24.705556,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,23876.0,719.0,49.54,-65.0,-73.0,-31.0,-29.0,21.0,-63.0
2020-06-19,United States of America,2,56.0,4.0,26253.0,2390.0,-65.0,-73.0,-31.0,-29.0,21.0,-63.0,40.728333,-73.994167,POINT(-73.994167 40.728333),21.627778,17.95,26.688889,0.0254,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,24154.0,730.0,49.54,-61.0,-74.0,-27.0,-18.0,8.0,-24.0
2020-06-20,United States of America,2,44.0,2.0,26297.0,2392.0,-61.0,-74.0,-27.0,-18.0,8.0,-24.0,40.728333,-73.994167,POINT(-73.994167 40.728333),23.588889,19.094444,28.622221999999997,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,24539.0,744.0,49.54,-62.0,-74.0,-32.0,-23.0,7.0,-25.0
2020-06-21,United States of America,2,28.0,4.0,26325.0,2396.0,-62.0,-74.0,-32.0,-23.0,7.0,-25.0,40.728333,-73.994167,POINT(-73.994167 40.728333),24.15,20.2,28.95,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,24819.0,744.0,49.54,-65.0,-69.0,-35.0,-33.0,21.0,-66.0
2020-06-22,United States of America,2,62.0,4.0,26387.0,2400.0,-65.0,-69.0,-35.0,-33.0,21.0,-66.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.827778,20.783333,31.255556,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,25068.0,745.0,49.54,-64.0,-68.0,-28.0,-23.0,21.0,-65.0
2020-06-23,United States of America,2,77.0,5.0,26464.0,2405.0,-64.0,-68.0,-28.0,-23.0,21.0,-65.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.6,21.85,30.327778000000002,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,25331.0,750.0,49.54,-63.0,-69.0,-29.0,-25.0,21.0,-64.0
2020-06-24,United States of America,2,73.0,3.0,26537.0,2408.0,-63.0,-69.0,-29.0,-25.0,21.0,-64.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.744444,22.422222,29.566667,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,25763.0,757.0,49.54,-63.0,-68.0,-27.0,-24.0,21.0,-64.0
2020-06-25,United States of America,2,46.0,4.0,26583.0,2412.0,-63.0,-68.0,-27.0,-24.0,21.0,-64.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.3,21.755556,29.611110999999998,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,26227.0,766.0,55.09,-62.0,-69.0,-30.0,-31.0,20.0,-62.0
2020-06-26,United States of America,2,64.0,6.0,26647.0,2418.0,-62.0,-69.0,-30.0,-31.0,20.0,-62.0,40.728333,-73.994167,POINT(-73.994167 40.728333),24.755556,20.194444,30.244444,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,26747.0,766.0,55.09,-60.0,-72.0,-29.0,-37.0,9.0,-27.0
