date,country_name,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,school_closing,school_closing_flag,workplace_closing,workplace_closing_flag,cancel_public_events,cancel_public_events_flag,restrictions_on_gatherings,restrictions_on_gatherings_flag,close_public_transit,close_public_transit_flag,stay_at_home_requirements,stay_at_home_requirements_flag,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,international_travel_controls,income_support,income_support_flag,debt_contract_relief,fiscal_measures,international_support,public_information_campaigns,public_information_campaigns_flag,testing_policy,contact_tracing,emergency_healthcare_investment,vaccine_investment,misc_wildcard,confirmed_cases,deaths,stringency_index,mobility_transit_stations_response,mobility_retail_and_recreation_response,mobility_grocery_and_pharmacy_response,mobility_parks_response,mobility_residential_response,mobility_workplaces_response
2020-05-03,United Kingdom,1,168.0,42.0,28735.0,5581.0,-74.0,-82.0,-40.0,-23.0,17.0,-53.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,10850.0,983.0,79.63,-74.0,-75.0,-29.0,11.0,30.0,-72.0
2020-05-04,United Kingdom,1,244.0,37.0,28979.0,5618.0,-74.0,-75.0,-29.0,11.0,30.0,-72.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,3940.0,387.0,79.63,-75.0,-77.0,-29.0,0.0,31.0,-72.0
2020-05-05,United Kingdom,1,221.0,33.0,29200.0,5651.0,-75.0,-77.0,-29.0,0.0,31.0,-72.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,166271.0,26169.0,79.63,-74.0,-77.0,-27.0,16.0,31.0,-71.0
2020-05-06,United Kingdom,1,269.0,42.0,29469.0,5693.0,-74.0,-77.0,-27.0,16.0,31.0,-71.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,4095.0,418.0,79.63,-73.0,-75.0,-22.0,21.0,31.0,-71.0
2020-05-07,United Kingdom,1,271.0,28.0,29740.0,5721.0,-73.0,-75.0,-22.0,21.0,31.0,-71.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,4192.0,422.0,79.63,-76.0,-79.0,-27.0,32.0,35.0,-81.0
2020-05-08,United Kingdom,1,207.0,29.0,29947.0,5750.0,-76.0,-79.0,-27.0,32.0,35.0,-81.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,14967.0,1811.0,79.63,-70.0,-80.0,-30.0,5.0,19.0,-53.0
2020-05-09,United Kingdom,1,127.0,25.0,30074.0,5775.0,-70.0,-80.0,-30.0,5.0,19.0,-53.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,15144.0,1847.0,79.63,-75.0,-83.0,-41.0,-36.0,17.0,-51.0
2020-05-10,United Kingdom,1,124.0,28.0,30198.0,5803.0,-75.0,-83.0,-41.0,-36.0,17.0,-51.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,4381.0,435.0,79.63,-74.0,-75.0,-28.0,-17.0,30.0,-71.0
2020-05-11,United Kingdom,1,159.0,23.0,30357.0,5826.0,-74.0,-75.0,-28.0,-17.0,30.0,-71.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,182227.0,28163.0,79.63,-73.0,-75.0,-27.0,6.0,30.0,-70.0
2020-05-12,United Kingdom,1,194.0,15.0,30551.0,5841.0,-73.0,-75.0,-27.0,6.0,30.0,-70.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,185153.0,28702.0,79.63,-74.0,-77.0,-29.0,-12.0,31.0,-70.0
